playerId,teamId,position,longPassesP90,longPassesAccPC,shortPassesP90,shortPassesAccPC,forwardPassesP90,forwardPassesAccPC,backwardPassesP90,backwardPassesAccPC,keyPassesP90
0,48,rw,4.19336051252184,33.125,17.979033197437392,78.2798833819242,16.668608037274314,52.20125786163522,17.533488642981947,71.898355754858,0.6290040768782761
1,74,rw,2.0528211284513804,21.05263157894737,12.641056422569028,79.48717948717949,9.07563025210084,26.19047619047619,15.990396158463385,67.56756756756756,0.7563025210084033
2,26,gk,1.7730978260869565,72.41379310344827,5.013586956521739,100.0,8.987771739130435,93.87755102040816,0.36684782608695654,100.0,0.06114130434782609
3,50,rcb,5.086436170212766,61.1764705882353,15.857712765957446,88.30188679245283,19.627659574468087,74.08536585365853,7.539893617021277,89.68253968253968,0.0
4,68,lb,7.367933271547729,41.886792452830186,14.652455977757183,84.81973434535104,19.2678405931418,53.82395382395382,9.091751621872104,81.34556574923548,0.16682113067655235
5,86,rcmf,2.5024533856722275,51.76470588235294,17.19332679097154,87.5,9.803729146221785,63.96396396396396,12.777232580961726,87.78801843317973,0.2649656526005888
6,77,rb,5.346534653465347,52.7027027027027,22.22906074391223,84.61538461538461,18.544286861118543,64.41558441558442,14.32967621086433,83.52941176470588,0.048166978860048164
7,63,lcb,4.171673819742489,61.111111111111114,6.218884120171674,86.95652173913044,10.351931330472103,67.53731343283582,4.982832618025751,81.3953488372093,0.03862660944206009
8,63,lcmf,5.269210663878725,44.642857142857146,13.408259278619969,87.89473684210526,13.808154730789337,60.30664395229983,9.879769994772609,87.38095238095238,0.21170935703084162
9,102,lb,2.949640287769784,48.78048780487805,18.92086330935252,87.07224334600761,17.41007194244604,68.59504132231405,12.158273381294965,84.61538461538461,0.4316546762589928
10,53,lb,5.7686170212765955,49.37759336099585,18.0718085106383,79.60264900662251,18.742021276595743,63.2183908045977,9.789893617021276,76.5281173594132,0.19148936170212766
11,105,lcmf,3.3559322033898304,24.675324675324674,20.832929782082324,86.61087866108787,13.728813559322035,64.44444444444444,14.774818401937045,84.95575221238938,0.08716707021791767
12,58,cf,0.72,47.36842105263158,16.029473684210526,89.12529550827423,6.366315789473684,69.64285714285714,13.301052631578948,86.6096866096866,0.6063157894736843
13,88,lcb,7.320244773074962,49.843260188087775,11.88679245283019,83.3976833976834,17.531871494135647,59.94764397905759,8.69709331973483,82.84960422163589,0.04589495155532891
14,11,lw,3.026706231454006,35.294117647058826,21.632047477744806,80.24691358024691,12.55192878338279,48.93617021276596,19.228486646884274,76.85185185185185,0.26706231454005935
15,71,lcmf,2.6325411334552102,28.125,27.888482632541134,86.72566371681415,20.73126142595978,72.22222222222223,17.522851919561244,84.03755868544602,0.08226691042047532
16,93,dmf,2.5069637883008355,50.0,31.462395543175486,92.43027888446215,20.431754874651812,82.20858895705521,17.54874651810585,86.42857142857143,0.0
17,62,cf,0.2630040911747516,0.0,11.51957919345412,88.12785388127854,4.313267095265926,53.65853658536585,12.781998831092928,75.30864197530865,0.2630040911747516
